comment,label
nhìn logo thấy đẹp quá,non_toxic
Không mở đường bên Đồng Nai thì điểm kẹt nằm trên cầu,non_toxic
"Tội như thế này làm hại đến sức khỏe tính mạng con người ,phải có chế tài đủ mạnh để xử lý. Công ty làm phải có trách nhiệm sản phẩm mình làm ra , cứ làm bừa không kiểm soát được chất lượng sản phẩm rồi tung ra thị trường bán cho dân là không thể chấp nhận được",toxic
Theo mình thấy đội hình Ars hiện tại đá dựa vào tinh thần là chủ yếu. Chuyên môn của từng cầu thủ ở mức trung bình thôi trừ Aubu thì đã khẳng định đc đẳng cấp. Cứ tiếp tục như vậy khi gặp đội bóng có tổ chức tốt thì khó tấn công mà hàng thủ cũng dễ mắc lỗi. Ars cần một trung vệ tầm cỡ cộng thêm tiền đạo sắc bắn mới may ra còn cạnh tranh top4. Mà đó chỉ là mong ước thôi chứ ông chủ đội bóng không có thói quen bạo chi để đem về cầu thủ giỏi mà nếu có chi thì với tầm ảnh hưởng của đội bóng cũng ít ngôi sao nào muốn đầu quân. Mong Ars sẽ đc đá C1 mùa sau để có thêm những hợp đồng chất lượng.,non_toxic
Giải Nobel hoà bình nên được trao cho tất cả các y bác sĩ trên toàn thế giới vì sự cống hiến quên mình vì sức khoẻ của toàn nhân loại,non_toxic
"Dễ ợt, bạn vẽ một tam giác cân có chiều cao 0.3mm( đường cao này nằm giữa 2 cạnh đều) và cạnh đáy lớn hơn 3,400,666,667,000 km. khi đó diện tích hình tam giác = 1/2x0.0000003x 3,400,666,667,000km = 510.100.000 km2.Bạn cố định chiều cao 0.3mm và vẽ chiều dài cạnh đáy càng lớn thì diện tích càng lớn. cạnh đáy lớn thì 2 cạnh bên tiến tới gần như song song với cạnh đáy và chiều cao maximum của 2 cạnh bên tiến gần tới 0.3mm. như vậy tồng 3 chiều cao maximum =0.3+0.3+0.3 =0.9mm. :))))",non_toxic
"Đơn vị bị ảnh hưởng thì đâu có lợi nhuận đâu mà đóng thuế, nên có giảm hay tăng không bị ảnh hưởng. Thuế TNDN chỉ phát sinh khi DN làm ăn có lãi.",non_toxic
Người ở vị trí cuối cùng có lợi thế hơn những người còn lại.,non_toxic
"Nếu nạn nhân côn đồ không chết, khả năng cao là anh ta sẽ còn quay trở lại, và khi đó thì chắc là đạn sẽ không lép. Trường hợp này nên được giảm án.  ",non_toxic
A di đà phật! Tội nghiệp quá! Cha mẹ các em đâu? Có tình cờ xem VnExpress không?,non_toxic
"Thực tế trẻ 3 4 tuổi đã phải làm quen với chữ cái rồi, vào lớp 1 mới học thì khó theo kịp chương trình.",non_toxic
"Bánh truyền thống có thị phần của bánh truyền thống, bánh cách tân phục vụ giới trẻ và những người có nhu cầu khác truyền thống thì mới lấp được thị trường. Cứ bám vào truyền thống mãi không chịu cách tân đổi mới rồi bảo sao không thu hút được khách hàng.",non_toxic
Dế mèn phiêu lưu kí- làm tôi bỗng dưng hoài niệm về ông.,non_toxic
Mình ko hiểu đc đó lại là bánh trung thu,toxic
Schalke đúng là ko cùng đẳng cấp với Barca. Ít ra Barca còn ghi được 2 bàn...,non_toxic
Xiếc đu không dây đặc biệt,non_toxic
"Ai nói Barc-0 trca trắng tay, 1 đội mới lên hạng và nhận Cúp....",non_toxic
"Có lẽ phải chia tay bác Trump rồi. Trong cuộc tranh luận, tôi không thấy bác có phẩm chất của một vị tổng thống.",non_toxic
"ui tốt quá, bé đã ổn định và mình lại học được thêm tí kiến thức.",non_toxic
Đội nhà đang dẫn trước 2-0 và Si rất tự tin ghi bàn từ chấm phạt đền.,non_toxic
"cuộc sống tuy khó khăn nhưng lớn lên trong hoàn cảnh khó khăn vậy đc cái là tự lập từ bé, mạnh mẽ",non_toxic
Không chém chết nó thì lúc mọi người thả nó ra nó sẽ giết mình. Thôi 11 năm tù nhưng vẫn giữ được mạng sống là tốt rồi.  ,non_toxic
Missiana thông qua việc kiến tạo bàn thắng cho Griezmann ngay tại phút thứ 2 của trận tranh siêu cup JG một lần nữa lại cho anti thấy là anh ấy và Griezmann hoàn toàn không có chuyện đì độp đàn em như tin đồn.Chúc mừng siêu 10 đã có thêm siêu cup.,non_toxic
Mấy người ở bãi giữ xe đúng là tai bay vạ gió mà,non_toxic
Mua Wigo nhé- Wigo có kích thước lớn nhất phân khúc- Công nghệ Toy/Nhật đi trước Đức/Âu/hàn 30 năm- Wigo đẳng cấp hơn MerS/Sonata/K9 3 bậc- Đặc biệt Wigo có giá trị cốt lõi.Than,non_toxic
"Nếu ở tầng thấp thì mọi người có thể cột dây vào đu xuống,còn ở tầng cao và rất cao thì hãy chạy lên phía tầng thượng, tầng cao nhất.Đứng ở ban công hoặc tầng thượng đợi lực lượng cứu hộ. Không nên tìm cách đi xuống vì sẽ bị ngạt khói hoặc rơi từ độ cao nguy hiểm xuống.",non_toxic
"Bạn mua BHNT là bạn phòng ngừa rủi ro, nếu không may có rủi ro xảy ra thì người thân hoặc chính bạn cũng có khoản tiền để chi phí, mua lúc còn trẻ mức phí sẽ thấp hơn, bạn có nhiều gói để lựa chọn lắm, bệnh hiểm nghèo, chi phí nằm viện...trước khi mua hãy yêu cầu tư vấn kỹ bạn sẽ được những quyền lợi gì, và bạn nên hỏi thêm 1 vài cty BHNT để hiểu rõ hơn trước khi mua.",non_toxic
Bạn hỏi ý kiến vợ bạn rồi sau đó làm ngược lại.ắt sẽ thành công,non_toxic
"Tuỳ theo cơ địa từng người thôi, không phải với ai cũng như thế",non_toxic
Hổ dữ không ăn thịt con. Ông này có còn là con người không?,toxic
Môi trường xấu,non_toxic
"Thật ra VN mình củng có 1 trường trong top 3-4 của TG. Trường Quốc Tử Giám của VN mình có từ TK 11, tại sao chúng ta không tiếp tục mở nó ra?",non_toxic
"Suy thoái kinh tế không thể tách rời khỏi nguyên nhân là ncovid , vậy mà không thấy Mỹ bắt tay giải quyết vấn đề cốt lõi của nó , khiến cho bất kỳ sự hồi phục nào cũng không thể bền vững được .",non_toxic
Cầu mong mọi người bình an! Việt Nam cố lên! Đất nước chiến thắng!,non_toxic
2-1=8-4. 4=2×2. Sevilla mạnh gấp đôi Barca.,non_toxic
Câu được cá to ngon mà chẳng được ăn tội thiệt,non_toxic
Nên cải tạo lại khu vườn và trồng nhiều hoa kiểng nhằm phát triển du lịch và khách tham quan.,non_toxic
So với các ca sỹ nổi tiếng của Việt Nam ngày nay thì chưa ai ghi dấu ấn đậm nét đối với fan như Đan Trường.,non_toxic
"Tội nghiệp Bale gánh cồng 7 Ké mà chả Fan nào nhớ. May thay được Ngài chủ tịch có tầm nhìn nên giữ lại. Đá Kẻ ăn hôi ra đường, hehe",non_toxic
"Ballad tiết lộ: ""Bí quyết giúp tôi giữ được bình tĩnh khi chơi bóng đá là chơi Golf"".",non_toxic
Cảm ơn bạn rất nhiều,non_toxic
Dịch bệnh như này mà tôi vẫn thấy người nước ngoài ở Việt Nam ko đeo khẩu trang khi ra đường. Chắc do vậy nên tỷ lệ nhiễm ở các nước châu âu mới cao vậy,non_toxic
"Xin được tri ân và gởi lời cám ơn đến tất cả mọi người đã cứu con kịp thời. Mừng cho con đã hoàn toàn bình phục và khỏe mạnh. Phước của con rất lớn, cầu chúc con luôn được bình an và hạnh phúc",non_toxic
Đúng đẳng cấp là mãi mãi .thật ngưỡng mộ.,non_toxic
"Tôi nghĩ rằng, ở tuổi các cháu"" mỗi ngày đến trường là một ngày vui"", còn cách ông Thái Văn Tài nói ở đây là mục đích giúp các em đọc thông viết thạo sớm, thưa với ông rằng là đến thời điểm hiện tại, tỉ lệ mù chữ nước ta là rất ít, và cũng ít có cháu nào mà hết lớp 1 còn mù con chữ lắm. Chúng tôi cần là các cháu đi học vui vẻ, ngày càng có tư duy logic, thể chất và tri thức hài hòa. Còn ở đây là ngược lại, áp lực, mệt mỏi, lo lắng, ...không những các cháu mà cả phụ huynh các cháu, các ông nên lên các diễn đàn mà nghe phụ huynh và giáo viên bày tỏ quan điểm.Cái với chả cách.",toxic
"Không nhất thiết phải đưa chuyên gia qua lúc này , khả năng không kiểm soát được là rất cao.",non_toxic
"Chưa chắc to lớn hơn là tốt hơn,quan trọng là nó phải phù hợp và hiệu quả",non_toxic
cần sử lý các hành vi như thế này nhanh hơn phải trừng trị thật nặng những người như này,non_toxic
"Nói thật anh đừng hát dòng này, nghe ko hợp, mà nó tức cười lắm.",toxic
Kona có xịn đến cỡ nào nhưng phần đầu rối rắm như thế thân hình thì lừa thừa lù thù không thể nào nuốt trôi đươc thiết kế của Kona cũng như huyndai dạo gần đây.,non_toxic
Đáng lẻ sự thay đổi này từ lâu mới đúng.Bầu Đức đủ khả năng tìm 1 HLV giỏi cho đội bóng. Hy vọng mùa sau HAGL sẽ có ban huấn luyện mới,non_toxic
pate trong siêu thị lâu lâu cũng bị chua ăn đi ngoài chắc là có vi khuẩn mặc dù rất thích món này nhưng giờ chắc tự làm thôi,non_toxic
Cám ơn Asanzo và chủ tịch Tam.,non_toxic
"Gọi 3 cạnh là a, b, c, các chiều cao tương ứng là ha, hb, hc. Ta có a.ha = b.hb= c.hc = 2xS tam giác => hb = ha(a/b); hc=ha(a/c) => ha + hb + hc = ha + ha(a/b) + ha (a/c) = ha (1 + a/b + a/c).Xét trường hợp tam giác cân (b=c), ta thấy a < 2b; a < 2c => a/b <2, a/c < 2 => 1 + a/b + a/c < 5Do vậy ha + hb + hc < 5ha.Để ha + hb + hc < 1mm thì ha < 0.2mm, còn cạnh đáy các bạn chọn tùy ý để đạt được diện tích cần thiết nhé.",non_toxic
"Thôi ông ạ. Sancho chỉ mới 19 tuổi thôi và tôi hỏi ông 1 cầu thủ trẻ cần gì? Cần được ra sân và thi đấu để phát triển, BVB hay MU thì cậu ta vẫn có được điêu đó vì cánh phải MU chả có ai ra hồn. Ông đòi Sancho tới CLB hàng đầu ngoại hạng như Liverpool và Man city ? Cậu ta đủ tuổi đá chính hay lau ghế dự bị? Hay ông nghĩ cậu ta giỏi hơn Mane? Salah? Sterling? Silva?Đúng là MU giờ chả còn là CLB đứng top. Nhưng vụ Sancho đơn thuần chỉ là quá đắt, thế thôi",toxic
Quán karaoke này không dẹp thì còn tội phạm dài dài,non_toxic
"Tại sao các nước không học tập cách chống dịch lẫn nhau nhỉ, Việt Nam và Trung Quốc là một ví dụ.",toxic
Cầu mong Anh sớm bình phục để có một cuộc sống BÌNH THƯỜNG.,non_toxic
Nên phạt thật nặng những kẻ buôn bán vô lương.,toxic
Công nhận nhìn quá giống luôn. Không đọc bài viết này thì đến giờ nhìn bên ngoài lon bia vẫn không phân biệt được đâu thật đâu nhái.,non_toxic
Lại làm cho 8 quả nữa thì tôi cũng đến ngả mũ với ông Bayer! Đá đấm kiểu trù dập,non_toxic
Hẳn 7 chổ thì Mazda CX8. 5+2 thì Santafe máy dầu premium là ok. LUX SA nhìn to lớn nhưng nội thất rất chật. Khả năng vận hành ko bằng Santafe và rất tốn xăng. Bạn nên bình tĩnh thử nghiệm từng loại xe và quyết định xe nào phù hợp với mình.,non_toxic
Mong VN cũng sớm làm mạnh tay vấn đề độ đèn và độ bô xe này. Nhiều thanh niên qua khu dân cư vào buổi tối còn cố tình rồ ga lên.,non_toxic
Có thể để ý thấy xe bồn chủ động cán vào xe máy. Suýt chút nữa là 3 mạng người chết oan uổng.,non_toxic
Bill nào bạn?,non_toxic
"Xin lỗi bà tuy rất nể ý chí của bà, nhưng nhìn hình này mà còn trong phòng tối nữa thì ông nào cũng sợ phải thua mà thôi.",toxic
"Chiều về kho cùng tương bần, bên nồi cơm gạo mới, nói chuyện Covid thì nó tuyệt làm sao.",non_toxic
Không thấy gia đình Việt Nam nhỉ,non_toxic
Tôi xem bài tập về nhà lớp 1 và tin nhắn hướng dẫn của cô mà chóng hết cả mặt đây này.,toxic
Kí ức của thế hệ 8x có giọng ca của Đan Trường,non_toxic
"Việc cải cách chương trình đi ngược với thế giới tiến bộ. Trẻ học tiểu học đáng nhẻ nên vận động thể thao, đi học phải vui vẻ lại quá vất vả. Cặp sách thì nặng, lưng thì còng, mắt thì cận thi, thiếu vận động, vui chơi.",non_toxic
Không biết nào mới xây cầu cần giờ !!,non_toxic
"Tôi cũng từng mất 1 bé mèo cách đây 4 năm, nhưng có lẽ xương của nó bây giờ đã bị tiêu hóa qua nhiều tầng rồi. Tôi ước gì nơi mình sống cũng được văn minh như người ta, thú cưng đi lạc dù cho không tìm được thì nó vẫn sống chứ không chết.",non_toxic
"Chúc mừng các em, niềm tự hào của dân tộc",non_toxic
Vậy là tỷ số 82 của barca đã bị phá vỡ,non_toxic
Cái này nhà chức trách phải ra tay chứ không người dân lại bị lừa.,non_toxic
Vừa gặp ông Trumb hôm trước xong nay xét ng làm sao đã thấy. Nếu có thì vài hôm nữa mới phát bệnh.,non_toxic
"Đây là một trong những tụ điểm nghệ thuật nghiêm túc nhất tôi từng xem. Nhưng các bạn trẻ không mặn mà với kịch nói như thế nào ( cá nhân). Mỗi mỗi lần xem vở diễn, khán giả còn lưu lại không muốn về và phải mất vài ngày mới quên được các nhân vật trong vở đó.",non_toxic
"Có vẻ Thaco rất chú trọng vấn đề chống ồn, cả khoang máy, cả gầm xe đều được phủ, khung gầm chắc, vỏ xe dày dặn cũng giảm bớt được ồn đáng kể lắm. Về khoản này thì em khuyên thớt nên cân nhắc em soluto",non_toxic
"tôi đã dạy con tôi nếu bị nhốt hoặc kẹt trong xe thì cần bấm đèn khẩn cấp bấm còi gây chú ý ,cách lên xuống kính,hé kính để lấy không khí mà vẫn an toàn,cách mở lock cửa để mở cửa và đây là video tốt để tôi có thể hướng dẫn bé có thêm kỹ năng mới khi bị mắc kẹt cảm ơn tác giả",non_toxic
"Quan điểm của Trump rất rõ ràng. Thà có công ăn việc làm, có thu nhập rồi mua hàng giá cao còn hơn thất nghiệp rồi chầu chực canh hàng giảm giá đến từ TQ.",non_toxic
"dù rời xa quê hương từ năm 7 tuổi nhưng khi thành công vẫn quay về cố hương phát triển kinh tế nước nhà. trông chờ vào một ""Wakanda"" thịnh vượng",non_toxic
Tội nghiệp cô gái.,non_toxic
"""Tuổi 17 bẻ gãy sừng trâu"" quả nhiên rất đúng. Tuổi 17 gánh tạ siêu thật. Giá như có một trái pen có phải có tên trên bảng điện tử không. Tiếc thật... nghĩ mà tiếc.",non_toxic
"Quan điểm cá nhân thì Kona vẫn hơn. Mặc dù Seltos mới ra có vẻ đẹp, nội thất ổn áp, nhưng xét về trải nghiệm động cơ Kona mang lại hiệu năng tốt hơn. Chưa kể ông Công làm ăn uy tín chứ như bên Trường Hải thì xin phép bỏ của chạy. Dăm ba hôm lại có vđ cọc xe....",non_toxic
Không thấy đề cập giá cả. Vậy sao các anh em mua đây?,non_toxic
"Nói thật thì với tầm tiền của bác, cộng với việc bác ko ngại sửa chữa thì tôi khuyên chọn i10. Không phải là xe hay hỏng hay kém bền, mà đơn giàn là chắc chắn dễ sửa chữa và sửa dễ. Phụ tùng cũng rẻ. Tiền ít thì chọn xe tốt và chi phí vận hành ổn, đừng cố mua cao. Fadil chăp vá, hỏng nọ hỏng kia chưa chắc đâu nên chủ tus cân nhắc",non_toxic
"Tự hào ,nhưng không tự mãn phòng dịch, Việt Nam cố lên, tôi yêu Việt Nam.",non_toxic
"Nhìn chung tình hình là ổn, hai điểm dịch lớn là Đà Nẵng và Hải Dương đã được kiểm soát, số ca khỏi bệnh hàng ngày nhiều. Mong mọi người hãy chung tay tiếp tục thực hiện tốt các biện pháp phòng chống dịch bệnh, dịch kéo dài là kéo theo mọi thành quả của đất nước !",non_toxic
Phản đối bạo lực nhưng đánh giá thấp những cô gái chân dài nhưng thấp kém về nhân cách.,non_toxic
Ông sẽ trở lại và lợi hại hơn trước rất nhiều.Nếu ông tái đắc cử tôi sẽ khao bạn bè một chầu ra trò.,non_toxic
"...""Bố vơ được gì sẽ đánh em bằng cái đó nhưng thường là điếu cày, dây lưng, cán ô. Có lần, bố bắt em cởi quần áo đứng phơi nắng, nằm trên nắp cống nước thải ngoài trời tối, dùng dao cắt ngón tay, bắt ăn lá lốt sống...",non_toxic
Cũng dễ hiểu thôi vì họ sx ra và chất lượng cũng như tinh thần yêu nước của họ . Xe nước ngoài nhập vào bị hạn chế hơn để họ bảo hộ hàng trong nước :)) giống như tôi vừa mua 1 con Huyndai Palisade full đăng ký xong mới có 48tr won = 960tr VNĐ . Trong khi đó xe này về VN chắc chắn không dưới 2 tỷ .,non_toxic
Qúa tuyệt vời !!!,non_toxic
Hồng Diễm đẹp quá!,non_toxic
"Đó là nét đẹp nội tâm như cô Trà Giang, cô Kim Tiến, cô Thu Hiền , cứ trẻ mãi không già.",non_toxic
"Cũng có quan tâm nhưng sau xem kỹ, tôi thấy mỗi bữa ăn có 3 món đóng gói bằng cả chục túi nylon đủ cỡ thì tôi quyết định không đặt hàng. Bữa ăn sơ chế tiện nhưng lượng rác thải nylon sẽ tăng lên nhiều trong khi Việt Nam chưa có công nghệ tái chế hoặc xử lý rác vô cơ, nylon. Hy vọng các công ty bán món ăn sơ chế quan tâm đến vấn đề này.",non_toxic
"Năm nay Y Dược tp chuẩn là 29,25 cho ban B00 và 27,5 cho ban B00 có chứng chỉ TAQT.",non_toxic
"Vẫn chưa thấy pháp luật can thiệp, phải có người chịu trách nhiệm chứ",non_toxic
"Ý tưởng quá hay ! Còn có áp dụng trong cứu hỏa tòa nhà cao tầng ,cháy rừng ,đuối nước ...",non_toxic
Hy vọng con người sớm đặt chân lên những hành tinh này để khám phá chúng,non_toxic
"Mới 1, 2 năm đầu làm HLV còn bỡ ngỡ đúng không anh Si? :')",non_toxic
Nếu dùng điện thoại để phục vụ học tập theo yêu cầu của giáo viên thì học sinh cả lớp phải có ĐT thông minh. Điều này liệu có đáp ứng được? Những học sinh nghèo không có ĐT thông minh thì phải chịu thiệt thòi về kiến thức ư?,toxic
"Chắc lại là xe Nhật thôi, Vios, Zace",non_toxic
"Con cá đã chết . Chỉ còn 2 con rắn tranh mồi thôi, con rắn trên đã cắn miệng dưới của cá và giành mồi với con rắn phía dưới .",non_toxic
Tuyệt vời. Chúc cô luôn có những bức ảnh đẹp,non_toxic
Không biết nói gì luôn. Đã có người nhắc mà vẫn không tha cho con cá.,non_toxic
"Trong trường hợp không có di chúc thì nếu có hơn 2 người làm chứng lúc hấp hối di nguyện lại thì vẫn có thể coi như di chúc, nhưng trường hợp có vẻ ít khả thi lắm. Mặt luật pháp trong 1 hàng thừa kế là như nhau cho nên tự họp chia, muốn lấy thì lấy không lấy thì từ chối hoặc nhường cho ai đó thì đều phải có giấy tờ tư pháp chứng lăn tay rõ ràng. Gia đình nào thân thiết thì dễ nói chuyện, còn đánh nhau vì tí đất thì không hiếm",non_toxic
Phạt đền ko tính nha :') :'),non_toxic
Tội các em! Mong các em sớm bình phục.,non_toxic
Làm người không muốn cứ thích làm bù nhìn,toxic
"Con này tôi ăn hoài, riết rồi ngán ... Thôi tôi đi bán vé số đây!",non_toxic
Cầu cho khúc ruột miền trung được bình yên .Cầu cho bão giảm cường độ để hạn chế thiệt hại của người dân.,non_toxic
Tên này sẽ kịch khung. Quá là hung hãn côn đồ,toxic
"Khi tôi 29 tuổi dù tôi không giầu nhưng đã biết giúp đỡ gia đình chứ không muốn là gắng nặng thêm cho cha mẹ, dù cho cha mẹ có nói gì chăng nữa !",non_toxic
Binz nói kg thích rap Mỹ nhưng style của anh ta thấy giống từ các rapper Mỹ. Thậm chí những câu tiếng Anh trong bài hát cũng là những câu hay nghe trong rap Mỹ...5-10 năm trước. :(Dù sao thì rap Đen Vâu có cái rất riêng của nó...và có thể gọi là rap Vietnam.,non_toxic
Đảm bảo nếu chung bảng thì kẻ hay đi WC 20 lần / trận sẽ không đá cả hai lượt đi và về. Vì sợ...,non_toxic
"Cú nhảy cao (ngoạn mục) đáp lại cú lừa thấp (kém)) ), con người quá lãi.",non_toxic
cần đánh thuế đồ uống có đường vì gánh nặng sức khỏe cộng đồng khi tiêu thụ nhiều loại đồ uống này,non_toxic
Thiên nhiên hoang dã thật kỳ vĩ,non_toxic
"Sẽ biến trẻ thành người máy, không chịu tư duy, không chịu nhập thông tin, cái gìcũng tra cứu, rời máy ra là không biết, không nhớ. Trong giờ học không tập trung nghe giáo viên giảng bài, chất lượng học sẽ giảm. Đấy là chưa kể đến mặt trái của việc dùng điện thoại xem phim, video ... không lợi cho trẻ!",non_toxic
"Đôi điều cần chia sẻ: Chưa khẳng định bố có yêu thương con cái hay không trong trường hợp này. Tuy nhiên, bạo lực sẽ trở thành thói quen, lâu ngày vượt tầm kiểm soát gây nên những hậu quả phải ân hận về sau. Bố/mẹ phải nhận thức sâu sắc vấn đề này và có giải pháp khắc phục nếu tồn tại trước khi nuôi dạy con cái. Thương bé lắm!!!",non_toxic
Tại sao khi người nhà đến đón con mới phát hiện bé tím tái mạch không bắt được?Tại sao cơ sở giữ trẻ không phát hiện mà đợi tới 11h trưa người nhà đến mới phát hiện?- vô cùng đau xót,non_toxic
Mối nối giữa bê tông và đế thép của cột điện chưa được chắc chắn,non_toxic
Soup vi cá à nghe mầy !!!,non_toxic
Mèo nhà gặp chuột này chỉ có khóc thét,non_toxic
"Bất kể thời nào cũng nên có luật về tội bất Hiếu với cha mẹ.đối với cha mẹ còn như thế,thì làm sao làm được người tốt với xã hội",toxic
Việc SN7.1 nổ đã được dự báo trước!,non_toxic
Máy tên gì thế nhỉ?,non_toxic
"xin chia buồn với gia đình các cháu , những ao hồ , nên cẩn thận rào lại , những đứa bé rất hiếu động , tò mò ,dể xảy ra chuyện lắm",non_toxic
bỏ kiểm tra miệng thì hơn :'(,non_toxic
"bài này không hay lắm, giai điệu đều đều, đoạn phối cuối bài rối quá",toxic
không có đối thủ,non_toxic
Cần thay đổi hệ thống pháp lý để kịp thời bảo vệ người bị bạo hành. Hiện nay chỉ chờ đến khi xảy ra hậu quả đáng tiếc mới được giải quyết. Trong bài viết thì cô giáo và bà đã nhiều lần báo chính quyền nhưng để xảy ra cả thời gian dài đến bây giờ mới được giải quyết là không ổn. Còn rất nhiều trường hợp như vậy nữa.,non_toxic
Đá với bayen còn thua sấp mật vốn chi đại gia cheta.si thì thế thôi  ,non_toxic
"Chúc mừng anh sắp được nằm ngủ. Cuộc sống sau này sẽ dần cải thiện, dễ sinh hoạt, làm việc hơn, nghĩ tới đó là vui lắm rồi anh ạ. Cảm ơn ekip y bác sĩ đã thật tâm huyết với công cuộc chăm sóc sức khoẻ nhân dân!",non_toxic
"Quá tuyệt vời, hi vọng vài năm nữa sẽ phổ biến để mình mua về cho ba mẹ mình.",non_toxic
Làm bài trên máy vi tính chỉ áp dung cho một số môn đặc thù như tin học chẳng hạn chứ không phải tất cả các môn đâu ạ!,non_toxic
Cuộc sống mưu sinh phải vậy thôi vì mỗi người mỗi hoàn cảnh mưu sinh khác nhau. ,non_toxic
"May quá con mình thoát được lớp 1 cải cách. Thấy chơi nhiều mà hết lớp 1 cũng biết đọc, biết viết sơ sơ. Nhìn sách Toán, Tiếng Việt năm nay phụ huynh cũng hoa mắt chứ nói gì đến đứa trẻ 6t.",non_toxic
"Đề nghị rút giấy phép kd, và bồi thường cho các nạn nhân, phạt tiền thật nặng, nếu gây tử vong phải truy tố",toxic
"Tôi nghĩ ông Đức tung ra những chiêu trò lạ lẫm để gây sự chú ý mà thôi, HAGL hoàn toàn không có đủ thực lực để vô địch",non_toxic
Trump sẽ thắng. Để mà coi,non_toxic
"Chắc hẵn fan Ro bám, tạ, hôi pen sẽ vào nói M10 chưa vô địch WC, chưa có cup QG nên làm gì so được với anh 7 (tự đặt cho là King, là ngài... khi mà cha mẹ ở nhà chưa bao giờ dc tung hô). Đây gọi con số 6 nói đến đẳng cấp cá nhân nha các bạn.",non_toxic
Nissan sunny ! Đang hạ giá bác,non_toxic
"""Hề-Lố Con Người, lâu lắm mới gặp."" Cá Sấu nói.",non_toxic
Nhưng sao các công ty của các thành viên gia đình Trump lại không chịu rời TQ?,non_toxic
"Sao k nhường cho Fati quả pen để em ấy có cú hattrick đầu đời nhỉ. Đàn anh quá ích kỷ, trong khi Fati là người mang về quả pen.",toxic
Ước lượng giờ cứ 3 ngày lại lên thêm 100.000 người mắc. Quá nhanh và nguy hiểm!,non_toxic
"Còn thiếu một điều thế giới có thể học, đó là xét nghiệm gộp để nhanh chóng khoanh vùng cách li và tăng tốc xét nghiệm diện rộng",non_toxic
"Hồ sơ phá án, bài nào cũng hay",non_toxic
"Si đã sút pen thành công, xin chúc mừngNhờ Si mà bà xã đã thắng",non_toxic
"Đang xây lại cái ""nồi cơm điện"" Bernabéu nên anh Rét đang kẹt, mấy chú xài tạm hàng trong ""kho"" đỡ năm nay, tuy đồ trong kho nhưng cũng toàn đồ khủng, đủ kiếm được cái Cúp Nhà Vua Ngon Hơn, không sao.",non_toxic
"Ít xăng nhất là attrage, nữ mua cvt, 500tr lăn bánh thừa rồi, xe mới đẹp trẻ trung đủ option. đi làm 10km ngày đi về 4 lượt chưa kể loanh quanh 50km 1 ngày, ko mua xe tiết kiệm nhiên liệu là cũng tốn kha khá tiền xăng đấy.",non_toxic
"20 năm qua, không biết bao nhiêu đôi vai đã trĩu nặng",non_toxic
Trách người mẹ vô tâm quen một người bất hảo nên hại cả hai con gái. ,toxic
Thiết nghĩ trong nội đô cũng phải làm bến xe chung chuyển khách ra chứ nhỉ...,non_toxic
"Tin vui cuối tuần, cầu mong Việt Nam sớm đẩy lùi đại dịch để người dân sớm ổn định lại cuộc sống.",non_toxic
"Xưa nay không có ai từng phục vụ cho RM mà được tri ân kiểu biểu tượng hay người hùng cả , nên tui nghĩ mọi cầu thủ đều biết điều đó và cũng chả ai phàn nàn gì, đó là một cuộc chơi sòng phẳng, rõ ràng và chuyên nghiệp, không có chỗ cho tình cảm, ko có chỗ cho khóc thương, níu kéo, lên báo mắng chủ tịch này nọ đâu ... Đấy mới là RM, và đấy mới là ông chủ ! Nên đừng có mà ghanh tỵ khi người ta thành công hihihii ...Mừng Bale về nhà cũ, mong cậu vẫn đá TỐT cùng TOT !",non_toxic
"Có bỏ hẳn bánh truyền thống đâu mà mọi người kêu nhỉ. Ai thích ăn gì thì mua nấy, càng có tuổi thì càng thích ăn bánh kiểu truyền thống xưa. Riêng mình thì ko ăn nổi mấy bánh truyền thống, ngọt quá mức.",non_toxic
"Tuyệt quá Việt Nam ơi, mong mọi người nâng cao ý thức lên để không có đợt dịch thứ 3 trong cộng đồng",non_toxic
"Tôi chẳng hiểu khi bạn ra ngân hàng mở tài khoản như thế nào mà lại sảy ra tình trạng trên. Tôi cũng thường xuyên giao dịch nhiều ngân hàng và tôi thấy rất an toàn, không hề sảy ra bất cứ một khoản tiền nào không cánh mà bay hoặc nợ xấu này nọ, thiết nghĩ do chúng ta đã không làm đúng đã không tự kiểm soát tiền của chính mình thôi.",non_toxic
" Trước đây, tranh cử ở Mỹ 2 ứng viên chỉ tranh luận về hoạch định chính sách đối nội, đối ngoại. Nếu có nói xấu nhau cũng không nặng lời như thế này.",non_toxic
Nếu giữ nguyên options mặc dù rất yêu nước nhưng e vẫn chọn i10,non_toxic
Phế tích đó hình như là nhà thờ hay sao ak mình thấy thánh vẫn còn sừng sững?,non_toxic
Trong các hãng xe Đức thì hãng này đang mong manh nhất và rất có thể đứt bóng bất cứ lúc nào.Sự thụt lùi về thiết kế và công nghệ đang gây hậu quả ngày càng rõ nét.,non_toxic
Con cá này mang đi quay lu thì ngon đáo để.,non_toxic
"Ung hộ mở phố đi bộ khu thứ 2, noi Bui Viên ra các khu lân cận.",non_toxic
không biết lúc nào mở đường bay đi châu mỹ nhỉ,non_toxic
